Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
#date+year,#country+code+origin,#country+code+asylum,#country+name+origin,#country+name+asylum,#indicator+population_type,,,,#affected+f+infants+age_0_4,#affected+f+children+age_5_11,#affected+f+adolescents+age_12_17,#affected+f+adults+age_18_59,#affected+f+elderly+age_60,#affected+f+unknown_age,#affected+f+total,#affected+m+infants+age_0_4,#affected+m+children+age_5_11,#affected+m+adolescents+age_12_17,#affected+m+adults+age_18_59,#affected+m+elderly+age_60,#affected+m+unknown_age,#affected+m+total,#affected+all+total
2016,AFG,LIE,Afghanistan,Liechtenstein,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2016,AFG,LKA,Afghanistan,Sri Lanka,ASY,,,,5,5,11,23,0,0,44,17,0,6,44,0,0,67,111
2016,AFG,LKA,Afghanistan,Sri Lanka,REF,,,,0,5,5,16,0,0,26,0,6,19,22,0,0,47,73
2016,AFG,LTU,Afghanistan,Lithuania,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2016,AFG,LTU,Afghanistan,Lithuania,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205
2016,AFG,LUX,Afghanistan,Luxembourg,ASY,,,,0,0,0,0,0,53,53,0,0,0,0,0,179,179,232
2016,AFG,LUX,Afghanistan,Luxembourg,REF,,,,0,0,0,0,0,15,15,0,0,0,0,0,28,28,43
2016,AFG,LVA,Afghanistan,Latvia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2016,AFG,LVA,Afghanistan,Latvia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2016,AFG,MDG,Afghanistan,Madagascar,ASY,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2016,AFG,MDG,Afghanistan,Madagascar,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,AFG,MRT,Afghanistan,Mauritania,ASY,,,,0,0,0,0,0,0,0,0,0,7,0,0,0,7,7
2016,AFG,MKD,Afghanistan,Republic of North Macedonia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,AFG,MKD,Afghanistan,Republic of North Macedonia,REF,,,,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2016,AFG,MDA,Afghanistan,Republic of Moldova,ASY,,,,0,0,0,0,0,0,0,8,0,0,0,0,0,8,8
2016,AFG,MDA,Afghanistan,Republic of Moldova,REF,,,,0,0,0,5,0,0,5,0,5,0,9,0,0,14,19
2016,AFG,MEX,Afghanistan,Mexico,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2016,AFG,MEX,Afghanistan,Mexico,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,AFG,MYS,Afghanistan,Malaysia,ASY,,,,20,38,18,119,5,0,200,29,29,23,173,0,0,254,454
2016,AFG,MYS,Afghanistan,Malaysia,REF,,,,34,11,8,54,0,0,107,46,5,13,81,0,0,145,252
2016,AFG,MNE,Afghanistan,Montenegro,ASY,,,,0,0,0,0,0,0,0,0,0,0,21,0,0,21,21
2016,AFG,MNG,Afghanistan,Mongolia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,AFG,MNG,Afghanistan,Mongolia,REF,,,,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2016,AFG,MAR,Afghanistan,Morocco,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,AFG,MLT,Afghanistan,Malta,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2016,AFG,MLT,Afghanistan,Malta,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,AFG,NPL,Afghanistan,Nepal,REF,,,,5,0,6,17,0,0,28,5,9,0,17,0,0,31,59
2016,AFG,NLD,Afghanistan,Netherlands,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672
2016,AFG,NLD,Afghanistan,Netherlands,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5791
2016,AFG,NGA,Afghanistan,Nigeria,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2016,AFG,NOR,Afghanistan,Norway,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2452
2016,AFG,NOR,Afghanistan,Norway,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6568
2016,AFG,NRU,Afghanistan,Nauru,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2016,AFG,NRU,Afghanistan,Nauru,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2016,AFG,NZL,Afghanistan,New Zealand,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016,AFG,NZL,Afghanistan,New Zealand,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2016,AFG,PAK,Afghanistan,Pakistan,ASY,,,,216,499,428,1254,84,0,2481,205,524,440,745,52,0,1966,4447
2016,AFG,PAK,Afghanistan,Pakistan,REF,,,,75289,136768,109143,282595,24361,0,628156,80328,145907,118291,338108,41370,0,724004,1352160
2016,AFG,PAN,Afghanistan,Panama,ASY,,,,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2016,AFG,PAN,Afghanistan,Panama,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,AFG,PHL,Afghanistan,Philippines,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,AFG,PHL,Afghanistan,Philippines,REF,,,,0,5,0,0,0,0,5,0,0,0,10,0,0,10,15
2016,AFG,PNG,Afghanistan,Papua New Guinea,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,AFG,PNG,Afghanistan,Papua New Guinea,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2016,AFG,POL,Afghanistan,Poland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2016,AFG,POL,Afghanistan,Poland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
2016,AFG,PRT,Afghanistan,Portugal,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2016,AFG,PRT,Afghanistan,Portugal,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2016,AFG,ROU,Afghanistan,Romania,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,AFG,ROU,Afghanistan,Romania,REF,,,,0,5,6,12,0,0,23,0,0,10,96,0,0,106,129
2016,AFG,ZAF,Afghanistan,South Africa,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2016,AFG,RUS,Afghanistan,Russian Federation,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226
2016,AFG,RUS,Afghanistan,Russian Federation,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709
2016,AFG,RWA,Afghanistan,Rwanda,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,AFG,SAU,Afghanistan,Saudi Arabia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,AFG,SEN,Afghanistan,Senegal,REF,,,,0,8,0,0,0,0,8,0,0,0,0,0,0,0,8
2016,AFG,ESP,Afghanistan,Spain,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
2016,AFG,ESP,Afghanistan,Spain,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235
2016,AFG,SRB,Afghanistan,Serbia,ASY,,,,5,7,0,21,0,0,33,5,5,7,20,0,0,37,70
2016,AFG,SRB,Afghanistan,Serbia,REF,,,,188,214,156,504,10,0,1072,198,293,818,1041,27,0,2377,3449
2016,AFG,SDN,Afghanistan,Sudan,REF,,,,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6
2016,AFG,SVK,Afghanistan,Slovakia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287
2016,AFG,SVN,Afghanistan,Slovenia,ASY,,,,0,0,0,12,0,0,12,0,0,20,61,0,0,81,93
2016,AFG,SVN,Afghanistan,Slovenia,REF,,,,0,6,0,0,0,0,6,0,5,7,18,0,0,30,36
2016,AFG,SWE,Afghanistan,Sweden,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34217
2016,AFG,SWE,Afghanistan,Sweden,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16558
2016,AFG,CHE,Afghanistan,Switzerland,ASY,,,,279,322,241,1035,32,0,1909,305,385,701,4413,48,0,5852,7761
2016,AFG,CHE,Afghanistan,Switzerland,REF,,,,133,241,170,622,44,539,1749,140,283,726,2056,43,678,3926,5675
2016,AFG,SYR,Afghanistan,Syrian Arab Republic,ASY,,,,19,22,22,48,0,0,111,16,35,21,93,5,0,170,281
2016,AFG,SYR,Afghanistan,Syrian Arab Republic,REF,,,,54,82,78,349,20,0,583,54,93,81,332,42,0,602,1185
2016,AFG,THA,Afghanistan,Thailand,ASY,,,,0,6,0,0,0,0,6,0,0,5,8,0,0,13,19
2016,AFG,THA,Afghanistan,Thailand,REF,,,,5,6,0,9,0,0,20,5,0,7,22,0,0,34,54
2016,AFG,TJK,Afghanistan,Tajikistan,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431
2016,AFG,TJK,Afghanistan,Tajikistan,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2711
2016,AFG,TKM,Afghanistan,Turkmenistan,REF,,,,0,0,0,9,0,0,9,0,0,0,10,0,0,10,19
2016,AFG,TUR,Afghanistan,Turkey,ASY,,,,4603,7078,4404,20389,638,0,37112,4960,8282,6701,56806,831,0,77580,114692
2016,AFG,TUR,Afghanistan,Turkey,REF,,,,109,304,267,941,20,0,1641,102,301,360,981,37,0,1781,3422
2016,AFG,ARE,Afghanistan,United Arab Emirates,ASY,,,,0,5,5,0,0,0,10,0,0,8,0,0,0,8,18
2016,AFG,UKR,Afghanistan,Ukraine,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2909
2016,AFG,UKR,Afghanistan,Ukraine,REF,,,,0,0,0,0,0,466,466,0,0,0,0,0,1031,1031,1497
2016,AFG,USA,Afghanistan,United States of America,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784
2016,AFG,USA,Afghanistan,United States of America,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466
2016,AFG,UZB,Afghanistan,Uzbekistan,REF,,,,0,0,0,9,0,0,9,0,0,0,17,0,0,17,26
2016,AFG,VEN,Afghanistan,Venezuela (Bolivarian Republic of),REF,,,,0,5,0,0,0,0,5,0,0,0,5,0,0,5,10
2016,AFG,ZMB,Afghanistan,Zambia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,AFG,AFG,Afghanistan,Afghanistan,IDP,,,,181598,188079,150725,341781,38238,0,900421,182630,203276,166882,343626,40244,0,936658,1837079
2017,AFG,AFG,Afghanistan,Afghanistan,OOC,,,,50266,43490,33983,89061,5752,0,222552,51691,45901,35508,82757,9624,0,225481,448033
2017,AFG,AFG,Afghanistan,Afghanistan,RDP,,,,3309,3409,2586,6071,614,0,15989,3350,3683,2875,6039,713,0,16660,32649
2017,AFG,AFG,Afghanistan,Afghanistan,RET,,,,7017,6220,4140,12044,820,0,30241,7073,6434,4087,9734,1247,0,28575,60544
2017,AFG,ALB,Afghanistan,Albania,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,AFG,DZA,Afghanistan,Algeria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,AFG,AGO,Afghanistan,Angola,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,AFG,EGY,Afghanistan,Egypt,ASY,,,,0,0,0,8,0,0,8,0,0,13,0,0,0,13,21
2017,AFG,EGY,Afghanistan,Egypt,REF,,,,8,0,0,0,0,0,8,0,0,0,7,0,0,7,15
2017,AFG,ARG,Afghanistan,Argentina,ASY,,,,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2017,AFG,ARG,Afghanistan,Argentina,REF,,,,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5
2017,AFG,ARM,Afghanistan,Armenia,ASY,,,,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2017,AFG,AUS,Afghanistan,Australia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795
2017,AFG,AUS,Afghanistan,Australia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10922
2017,AFG,AUT,Afghanistan,Austria,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24233
2017,AFG,AUT,Afghanistan,Austria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26939
2017,AFG,AZE,Afghanistan,Azerbaijan,ASY,,,,0,0,0,0,0,27,27,0,0,0,0,0,43,43,70
2017,AFG,AZE,Afghanistan,Azerbaijan,REF,,,,26,24,29,121,8,0,208,26,40,27,271,15,0,379,587
2017,AFG,BEL,Afghanistan,Belgium,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3915
2017,AFG,BEL,Afghanistan,Belgium,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201
2017,AFG,BLR,Afghanistan,Belarus,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209
2017,AFG,BRA,Afghanistan,Brazil,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
2017,AFG,BRA,Afghanistan,Brazil,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
2017,AFG,BIH,Afghanistan,Bosnia and Herzegovina,ASY,,,,0,0,0,0,0,0,0,0,9,0,0,0,0,9,9
2017,AFG,BGR,Afghanistan,Bulgaria,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752
2017,AFG,BGR,Afghanistan,Bulgaria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
2017,AFG,CAN,Afghanistan,Canada,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717
2017,AFG,CAN,Afghanistan,Canada,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3356
2017,AFG,CYM,Afghanistan,Cayman Islands,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,AFG,TCD,Afghanistan,Chad,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,AFG,CHN,Afghanistan,China,ASY,,,,5,7,0,0,0,0,12,0,0,0,5,0,0,5,17
2017,AFG,CHN,Afghanistan,China,REF,,,,5,0,0,5,0,0,10,0,0,0,0,0,0,0,10
2017,AFG,CHL,Afghanistan,Chile,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2017,AFG,CHL,Afghanistan,Chile,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2017,AFG,COL,Afghanistan,Colombia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,AFG,COL,Afghanistan,Colombia,REF,,,,0,0,0,5,0,0,5,0,0,0,5,0,0,5,10
2017,AFG,CRI,Afghanistan,Costa Rica,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,AFG,CUB,Afghanistan,Cuba,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,AFG,CUB,Afghanistan,Cuba,REF,,,,0,5,0,6,0,0,11,0,5,0,28,0,0,33,44
2017,AFG,CYP,Afghanistan,Cyprus,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2017,AFG,CYP,Afghanistan,Cyprus,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2017,AFG,CZE,Afghanistan,Czechia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2017,AFG,CZE,Afghanistan,Czechia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234
2017,AFG,DNK,Afghanistan,Denmark,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769
2017,AFG,DNK,Afghanistan,Denmark,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2668
2017,AFG,DOM,Afghanistan,Dominican Republic,ASY,,,,0,7,0,0,0,0,7,0,0,0,0,0,0,0,7
2017,AFG,DOM,Afghanistan,Dominican Republic,REF,,,,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2017,AFG,ECU,Afghanistan,Ecuador,ASY,,,,0,6,5,19,0,0,30,0,6,6,21,0,0,33,63
2017,AFG,ECU,Afghanistan,Ecuador,REF,,,,0,5,0,36,5,0,46,0,0,8,35,5,0,48,94
2017,AFG,EST,Afghanistan,Estonia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2017,AFG,ETH,Afghanistan,Ethiopia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,AFG,FJI,Afghanistan,Fiji,ASY,,,,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2017,AFG,FJI,Afghanistan,Fiji,REF,,,,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2017,AFG,FIN,Afghanistan,Finland,ASY,,,,0,0,0,0,0,109,109,0,0,0,0,0,211,211,320
2017,AFG,FIN,Afghanistan,Finland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2571
2017,AFG,FRA,Afghanistan,France,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4314
2017,AFG,FRA,Afghanistan,France,REF,,,,0,0,0,0,0,1577,1577,0,0,0,0,0,11848,11848,13425
2017,AFG,GBR,Afghanistan,United Kingdom of Great Britain and Northern Ireland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347
2017,AFG,GBR,Afghanistan,United Kingdom of Great Britain and Northern Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9858
2017,AFG,GEO,Afghanistan,Georgia,ASY,,,,0,9,0,0,0,0,9,0,0,7,0,0,0,7,16
2017,AFG,GEO,Afghanistan,Georgia,REF,,,,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2017,AFG,DEU,Afghanistan,Germany,ASY,,,,3237,3543,2290,9673,306,0,19049,3485,4294,7286,52754,453,0,68272,87321
2017,AFG,DEU,Afghanistan,Germany,REF,,,,5025,7452,5172,23051,3034,0,43734,5340,8418,8939,35477,2477,0,60651,104385
2017,AFG,GRC,Afghanistan,Greece,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6922
2017,AFG,GRC,Afghanistan,Greece,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4751
2017,AFG,HKG,Afghanistan,"China, Hong Kong Special Administrative Region",REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,AFG,HRV,Afghanistan,Croatia,ASY,,,,5,5,0,9,0,0,19,7,7,12,48,0,0,74,93
2017,AFG,HRV,Afghanistan,Croatia,REF,,,,0,9,0,7,0,0,16,5,0,5,19,0,0,29,45
2017,AFG,HUN,Afghanistan,Hungary,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
2017,AFG,HUN,Afghanistan,Hungary,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412
2017,AFG,ISL,Afghanistan,Iceland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2017,AFG,ISL,Afghanistan,Iceland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2017,AFG,IND,Afghanistan,India,ASY,,,,268,492,378,1539,91,0,2768,333,520,431,1584,107,0,2975,5743
2017,AFG,IND,Afghanistan,India,REF,,,,200,500,490,2562,260,0,4012,242,536,546,2160,262,0,3746,7758
2017,AFG,IDN,Afghanistan,Indonesia,ASY,,,,135,162,106,487,21,0,911,156,181,239,585,13,0,1174,2085
2017,AFG,IDN,Afghanistan,Indonesia,REF,,,,106,152,105,501,25,0,889,140,167,217,4032,31,0,4587,5476
2017,AFG,IRL,Afghanistan,Ireland,ASY,,,,0,0,5,5,0,0,10,0,5,16,149,0,0,170,180
2017,AFG,IRL,Afghanistan,Ireland,REF,,,,0,0,0,12,0,0,12,0,0,6,207,5,0,218,230
2017,AFG,IRN,Afghanistan,Iran (Islamic Republic of),REF,,,,1787,2476,2714,6150,605,0,13732,1902,2494,2830,6143,879,0,14248,951142
2017,AFG,IRQ,Afghanistan,Iraq,ASY,,,,0,12,6,32,6,0,56,5,6,5,27,5,0,48,104
2017,AFG,IRQ,Afghanistan,Iraq,REF,,,,0,10,0,0,0,0,10,0,0,0,5,0,0,5,15
2017,AFG,ITA,Afghanistan,Italy,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322
2017,AFG,ITA,Afghanistan,Italy,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17171
2017,AFG,JOR,Afghanistan,Jordan,ASY,,,,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2017,AFG,JOR,Afghanistan,Jordan,REF,,,,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2017,AFG,JPN,Afghanistan,Japan,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
2017,AFG,KAZ,Afghanistan,Kazakhstan,ASY,,,,10,12,11,37,0,0,70,6,13,8,62,5,0,94,164
2017,AFG,KAZ,Afghanistan,Kazakhstan,REF,,,,18,34,35,168,11,0,266,22,47,45,170,11,0,295,561
2017,AFG,KEN,Afghanistan,Kenya,ASY,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2017,AFG,KEN,Afghanistan,Kenya,REF,,,,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8
2017,AFG,KGZ,Afghanistan,Kyrgyzstan,ASY,,,,0,8,0,11,0,0,19,0,5,0,22,0,0,27,46
2017,AFG,KGZ,Afghanistan,Kyrgyzstan,REF,,,,14,13,11,64,0,0,102,15,17,14,88,0,0,134,236
2017,AFG,KOR,Afghanistan,Republic of Korea,ASY,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2017,AFG,KOR,Afghanistan,Republic of Korea,REF,,,,0,6,5,0,0,0,11,0,5,5,13,0,0,23,34
2017,AFG,LBY,Afghanistan,Libya,ASY,,,,0,0,5,0,0,0,5,0,0,0,6,0,0,6,11
2017,AFG,LBN,Afghanistan,Lebanon,ASY,,,,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2017,AFG,LBN,Afghanistan,Lebanon,REF,,,,0,0,0,8,0,0,8,0,13,0,0,0,0,13,21
2017,AFG,LIE,Afghanistan,Liechtenstein,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,AFG,LIE,Afghanistan,Liechtenstein,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2017,AFG,LKA,Afghanistan,Sri Lanka,ASY,,,,8,5,0,14,0,0,27,0,6,0,25,0,0,31,58
2017,AFG,LKA,Afghanistan,Sri Lanka,REF,,,,7,7,5,27,0,0,46,6,12,6,63,0,0,87,133
2017,AFG,LTU,Afghanistan,Lithuania,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2017,AFG,LTU,Afghanistan,Lithuania,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212
2017,AFG,LUX,Afghanistan,Luxembourg,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
2017,AFG,LUX,Afghanistan,Luxembourg,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2017,AFG,LVA,Afghanistan,Latvia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2017,AFG,LVA,Afghanistan,Latvia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
2017,AFG,MDG,Afghanistan,Madagascar,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,AFG,MDG,Afghanistan,Madagascar,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2017,AFG,MRT,Afghanistan,Mauritania,ASY,,,,0,0,0,0,0,0,0,0,0,7,0,0,0,7,7
2017,AFG,MKD,Afghanistan,Republic of North Macedonia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,AFG,MKD,Afghanistan,Republic of North Macedonia,REF,,,,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2017,AFG,MDA,Afghanistan,Republic of Moldova,ASY,,,,0,0,0,0,0,0,0,8,0,0,0,0,0,8,8
2017,AFG,MDA,Afghanistan,Republic of Moldova,REF,,,,0,0,0,5,0,0,5,0,5,0,8,0,0,13,18
2017,AFG,MEX,Afghanistan,Mexico,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2017,AFG,MEX,Afghanistan,Mexico,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,AFG,MYS,Afghanistan,Malaysia,ASY,,,,32,60,57,188,5,0,342,46,64,67,5,274,0,456,798
2017,AFG,MYS,Afghanistan,Malaysia,REF,,,,19,32,17,106,5,0,179,18,39,21,127,5,0,210,389
2017,AFG,MNG,Afghanistan,Mongolia,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2017,AFG,MAR,Afghanistan,Morocco,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2017,AFG,MLT,Afghanistan,Malta,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2017,AFG,MLT,Afghanistan,Malta,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,AFG,NPL,Afghanistan,Nepal,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,AFG,NPL,Afghanistan,Nepal,REF,,,,5,0,6,16,0,0,27,5,7,0,18,0,0,30,57
2017,AFG,NLD,Afghanistan,Netherlands,ASY,,,,0,0,0,0,0,139,139,0,0,0,0,0,274,274,413
2017,AFG,NLD,Afghanistan,Netherlands,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6205
2017,AFG,NGA,Afghanistan,Nigeria,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2017,AFG,NOR,Afghanistan,Norway,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618
2017,AFG,NOR,Afghanistan,Norway,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6490
2017,AFG,NRU,Afghanistan,Nauru,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
2017,AFG,NZL,Afghanistan,New Zealand,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2017,AFG,NZL,Afghanistan,New Zealand,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2017,AFG,PAK,Afghanistan,Pakistan,ASY,,,,218,333,367,781,42,0,1741,179,420,314,553,34,0,1500,3241
2017,AFG,PAK,Afghanistan,Pakistan,REF,,,,94088,139099,103744,285690,23853,0,646474,99127,148633,111824,345812,40740,0,746136,1392610
2017,AFG,PAN,Afghanistan,Panama,ASY,,,,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2017,AFG,PAN,Afghanistan,Panama,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
